Name,MS,BNS,MGF,LM
GRB230709706,9.957e-01,4.875e-05,2.324e-07,4.257e-03
GRB230709735,5.784e-02,6.571e-01,2.851e-01,2.427e-11
GRB230709902,6.116e-01,3.843e-01,4.117e-03,1.094e-09
GRB230710826,8.137e-01,1.840e-01,2.269e-03,2.920e-09
GRB230712027,3.437e-01,5.975e-01,5.877e-02,5.669e-10
GRB230712868,7.872e-01,2.098e-01,3.039e-03,7.173e-09
GRB230713999,9.965e-01,3.466e-03,1.490e-05,7.483e-12
GRB230715072,5.674e-01,4.262e-01,6.435e-03,9.428e-10
GRB230715190,9.992e-01,8.224e-04,1.925e-06,9.443e-13
GRB230717117,8.018e-01,1.956e-01,2.608e-03,4.022e-09
GRB230718188,7.989e-01,1.983e-01,2.825e-03,3.838e-09
GRB230723194,3.416e-02,9.594e-01,6.430e-03,1.799e-11
GRB230723488,7.966e-01,2.008e-01,2.632e-03,2.335e-08
GRB230724049,2.533e-01,5.569e-01,1.899e-01,1.338e-09
GRB230725439,2.200e-02,5.565e-01,4.215e-01,8.918e-12
GRB230727460,9.891e-01,1.084e-02,7.441e-05,5.688e-09
GRB230728118,8.125e-01,1.857e-01,1.789e-03,1.057e-08
GRB230728560,8.013e-01,1.961e-01,2.538e-03,3.263e-09
GRB230729294,6.117e-01,3.634e-01,2.492e-02,2.342e-09
GRB230731986,7.771e-01,2.194e-01,3.519e-03,3.811e-09
GRB230802285,8.736e-01,1.253e-01,1.115e-03,9.332e-10
GRB230802999,7.668e-01,2.329e-01,3.559e-04,1.902e-10
GRB230803061,9.980e-01,1.950e-03,5.493e-06,1.398e-10
GRB230803642,8.277e-01,1.704e-01,1.931e-03,2.341e-09
GRB230803977,8.216e-01,1.763e-01,2.086e-03,2.862e-09
GRB230804277,9.795e-01,2.053e-02,8.867e-06,1.383e-12
GRB230805303,7.434e-01,2.498e-01,6.849e-03,3.177e-09
GRB230805475,8.281e-04,9.990e-01,1.532e-04,2.783e-13
GRB230805684,2.155e-01,6.109e-01,1.736e-01,2.558e-10
GRB230806168,2.255e-02,9.772e-01,2.729e-04,4.171e-12
GRB230806217,8.890e-01,1.103e-01,7.283e-04,4.002e-07
GRB230807934,9.154e-01,8.411e-02,4.753e-04,5.249e-10
GRB230808451,9.734e-01,2.657e-02,1.023e-06,5.034e-13
GRB230808699,9.251e-01,7.409e-02,7.654e-04,4.839e-10
GRB230811385,8.117e-01,1.862e-01,2.129e-03,1.126e-08
GRB230812395,8.216e-01,1.766e-01,1.840e-03,2.785e-09
GRB230812790,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB230814788,6.961e-03,9.930e-01,2.935e-06,1.862e-12
GRB230815451,8.813e-01,1.178e-01,8.847e-04,1.701e-06
GRB230817502,9.864e-01,7.908e-03,5.725e-03,1.449e-10
GRB230818977,9.977e-01,6.594e-06,3.461e-05,2.216e-03
GRB230822992,7.311e-01,2.639e-01,5.009e-03,2.510e-09
GRB230826814,9.302e-01,6.933e-02,5.024e-04,3.642e-10
GRB230827256,1.349e-02,9.865e-01,3.432e-05,1.201e-11
GRB230827762,1.000e+00,9.036e-06,1.507e-08,5.174e-10
GRB230830792,7.896e-01,2.081e-01,2.244e-03,4.339e-09
GRB230902615,1.664e-02,9.831e-01,2.603e-04,1.028e-11
GRB230903440,9.966e-01,3.390e-03,4.870e-05,7.478e-12
GRB230903724,7.417e-01,2.524e-01,5.892e-03,3.686e-09
GRB230904347,1.731e-01,4.443e-01,3.826e-01,3.744e-10
GRB230904853,7.467e-01,2.504e-01,2.911e-03,6.391e-09
GRB230905656,2.273e-01,6.561e-01,1.167e-01,2.717e-10
GRB230906538,9.897e-01,4.784e-03,5.500e-03,3.673e-17
GRB230910125,8.335e-01,1.650e-01,1.475e-03,1.746e-08
GRB230911132,8.385e-01,1.598e-01,1.720e-03,2.394e-09
GRB230911185,8.014e-01,1.963e-01,2.267e-03,9.074e-09
GRB230911329,2.416e-01,7.582e-01,1.745e-04,7.600e-06
GRB230911686,8.007e-01,1.968e-01,2.526e-03,4.286e-09
GRB230913331,7.979e-01,1.995e-01,2.645e-03,4.953e-09
GRB230915236,8.496e-01,1.490e-01,1.479e-03,1.386e-09
GRB230915288,8.222e-01,1.758e-01,2.048e-03,2.645e-09
GRB230916144,8.081e-01,1.896e-01,2.300e-03,3.363e-09
GRB230918412,1.721e-01,5.552e-01,2.727e-01,2.332e-10
GRB230918997,8.124e-01,1.853e-01,2.226e-03,5.559e-09
GRB230919707,3.454e-02,9.653e-01,1.261e-04,9.934e-12
GRB230921112,9.996e-01,4.024e-04,1.381e-06,6.373e-13
GRB230930917,7.975e-01,1.999e-01,2.607e-03,4.172e-09
GRB231001015,9.876e-01,1.231e-02,7.073e-05,6.047e-11
GRB231004350,9.622e-01,3.763e-02,1.207e-04,5.216e-09
GRB231012231,1.652e-03,5.410e-02,9.442e-01,5.792e-13
GRB231014102,7.945e-01,2.027e-01,2.814e-03,4.475e-09
GRB231017337,2.463e-01,7.519e-01,1.840e-03,1.935e-10
GRB231018521,6.692e-01,3.307e-01,9.428e-05,4.179e-11
GRB231019715,7.393e-01,2.557e-01,5.034e-03,4.180e-09
GRB231020790,9.908e-01,1.204e-03,8.014e-03,3.357e-09
GRB231020900,9.121e-01,8.718e-02,6.922e-04,2.030e-09
GRB231024556,1.959e-01,5.628e-01,2.413e-01,2.457e-10
GRB231025283,7.881e-01,2.089e-01,3.039e-03,3.459e-09
GRB231028173,6.415e-01,3.585e-01,1.917e-05,2.268e-09
GRB231028935,8.860e-01,1.131e-01,8.883e-04,9.507e-10
GRB231030005,7.637e-01,2.326e-01,3.718e-03,3.474e-09
GRB231030050,8.147e-01,1.828e-01,2.488e-03,2.562e-09
GRB231030832,8.921e-01,5.869e-06,2.182e-08,1.079e-01
GRB231031144,7.921e-01,2.052e-01,2.777e-03,7.513e-09
GRB231101099,8.000e-01,1.977e-01,2.317e-03,2.913e-09
GRB231103612,8.416e-01,1.568e-01,1.625e-03,1.875e-09
GRB231104075,1.000e+00,3.267e-05,5.493e-08,6.499e-15
GRB231104966,7.946e-01,2.028e-01,2.650e-03,7.840e-09
GRB231106759,8.581e-01,1.405e-01,1.313e-03,1.199e-09
GRB231106981,1.652e-01,8.331e-01,1.696e-03,1.133e-10
GRB231108877,7.647e-01,2.316e-01,3.676e-03,4.682e-09
GRB231109274,7.828e-01,2.141e-01,3.088e-03,4.027e-09
GRB231114388,3.015e-01,6.302e-01,6.831e-02,4.303e-10
GRB231115650,0.000e+00,0.000e+00,1.000e+00,0.000e+00
GRB231116403,7.004e-01,2.952e-01,4.475e-03,2.290e-09
GRB231118720,9.387e-01,6.092e-02,4.077e-04,1.971e-08
GRB231118940,9.972e-01,2.769e-03,1.244e-05,2.731e-08
GRB231120016,8.461e-01,1.523e-01,1.566e-03,1.844e-09
GRB231122531,8.230e-01,1.754e-01,1.554e-03,1.877e-09
GRB231123114,6.979e-01,2.967e-01,5.398e-03,2.858e-09
GRB231123809,9.543e-01,4.540e-02,2.578e-04,1.308e-10
GRB231123832,2.531e-01,6.285e-01,1.184e-01,3.101e-10
GRB231124360,8.365e-01,1.615e-01,2.020e-03,1.672e-09
GRB231126050,7.837e-01,2.134e-01,2.896e-03,4.287e-09
GRB231128489,8.404e-01,1.579e-01,1.729e-03,1.819e-09
GRB231129799,9.723e-01,2.771e-02,1.866e-06,1.377e-09
GRB231203293,9.996e-01,3.840e-04,2.238e-06,9.605e-13
GRB231203831,6.594e-01,3.185e-01,2.201e-02,2.660e-09
GRB231204833,8.125e-01,1.856e-01,1.907e-03,6.453e-09
GRB231205101,2.730e-02,6.007e-01,3.720e-01,1.437e-11
GRB231206789,2.827e-01,6.169e-01,1.004e-01,4.194e-10
GRB231210553,1.097e-01,8.862e-01,4.101e-03,8.398e-11
GRB231214850,1.000e+00,1.046e-05,1.044e-09,3.435e-08
GRB231215408,8.860e-01,1.130e-01,9.828e-04,7.934e-10
GRB231219717,7.356e-01,2.603e-01,4.091e-03,2.719e-09
GRB231220674,7.925e-01,2.050e-01,2.561e-03,7.062e-09
GRB231222299,9.936e-01,6.397e-03,4.038e-05,2.042e-11
GRB231222310,9.490e-01,5.063e-02,3.427e-04,7.732e-10
GRB231224868,1.990e-01,5.690e-01,2.320e-01,2.582e-10
GRB231230062,8.149e-01,1.832e-01,1.874e-03,1.833e-09
